"PT_NUMBER","PLANT","SRC_UNIT","NUCLIDE","ACTIVITY","ACT_UNITS","Max0Avg1Sum2","NUCTYPEIMPTYPE","SOURCE","STARTDATE","ENDDATE","DURATION_MIN","FLOW_RATE","FLOW_UNITS","REL_VOL","REL_UNITS","RELEASE_SOURCE","DISCHARGE_POINT","REL_MODE_OR_DIL","IS_MDA","BATCHORCONT","ALLOCATION_PERCENT"
2016253,"Quad Cities","Unit 1","XE-133","4.65E-07","uCi/cc","","","",7/13/2016 7:20:00,7/20/2016 7:13:00,10073.00,"2.80E+01","cfm","2.82E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016253,"Quad Cities","Unit 1","XE-135","7.27E-06","uCi/cc","","","",7/13/2016 7:20:00,7/20/2016 7:13:00,10073.00,"2.80E+01","cfm","2.82E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016253,"Quad Cities","Unit 1","XE-135M","6.15E-05","uCi/cc","","","",7/13/2016 7:20:00,7/20/2016 7:13:00,10073.00,"2.80E+01","cfm","2.82E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016253,"Quad Cities","Unit 1","XE-138","2.29E-04","uCi/cc","","","",7/13/2016 7:20:00,7/20/2016 7:13:00,10073.00,"2.80E+01","cfm","2.82E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016254,"Quad Cities","Unit 2","AR-41","6.72E-07","uCi/cc","","","",7/13/2016 7:27:00,7/20/2016 7:23:00,10076.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016254,"Quad Cities","Unit 2","KR-85M","2.43E-07","uCi/cc","","","",7/13/2016 7:27:00,7/20/2016 7:23:00,10076.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016254,"Quad Cities","Unit 2","KR-87","1.66E-06","uCi/cc","","","",7/13/2016 7:27:00,7/20/2016 7:23:00,10076.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016254,"Quad Cities","Unit 2","KR-88","9.02E-07","uCi/cc","","","",7/13/2016 7:27:00,7/20/2016 7:23:00,10076.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016254,"Quad Cities","Unit 2","XE-133","6.27E-08","uCi/cc","","","",7/13/2016 7:27:00,7/20/2016 7:23:00,10076.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016254,"Quad Cities","Unit 2","XE-135","1.22E-06","uCi/cc","","","",7/13/2016 7:27:00,7/20/2016 7:23:00,10076.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016254,"Quad Cities","Unit 2","XE-135M","9.89E-06","uCi/cc","","","",7/13/2016 7:27:00,7/20/2016 7:23:00,10076.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016254,"Quad Cities","Unit 2","XE-138","4.21E-05","uCi/cc","","","",7/13/2016 7:27:00,7/20/2016 7:23:00,10076.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016255,"Quad Cities","Unit 1","I-131","5.23E-13","uCi/cc","","","",7/12/2016 9:30:00,7/19/2016 9:45:00,10095.00,"3.37E+05","cfm","3.40E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016255,"Quad Cities","Unit 1","I-133","2.13E-12","uCi/cc","","","",7/12/2016 9:30:00,7/19/2016 9:45:00,10095.00,"3.37E+05","cfm","3.40E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016262,"Quad Cities","Unit 1","AR-41","5.75E-07","uCi/cc","","","",7/20/2016 7:13:00,7/27/2016 8:00:00,10127.00,"2.90E+01","cfm","2.94E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016262,"Quad Cities","Unit 1","KR-85M","1.23E-06","uCi/cc","","","",7/20/2016 7:13:00,7/27/2016 8:00:00,10127.00,"2.90E+01","cfm","2.94E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016262,"Quad Cities","Unit 1","KR-87","8.39E-06","uCi/cc","","","",7/20/2016 7:13:00,7/27/2016 8:00:00,10127.00,"2.90E+01","cfm","2.94E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016262,"Quad Cities","Unit 1","KR-88","4.90E-06","uCi/cc","","","",7/20/2016 7:13:00,7/27/2016 8:00:00,10127.00,"2.90E+01","cfm","2.94E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016262,"Quad Cities","Unit 1","XE-133","5.04E-07","uCi/cc","","","",7/20/2016 7:13:00,7/27/2016 8:00:00,10127.00,"2.90E+01","cfm","2.94E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016262,"Quad Cities","Unit 1","XE-135","7.67E-06","uCi/cc","","","",7/20/2016 7:13:00,7/27/2016 8:00:00,10127.00,"2.90E+01","cfm","2.94E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016262,"Quad Cities","Unit 1","XE-135M","6.33E-05","uCi/cc","","","",7/20/2016 7:13:00,7/27/2016 8:00:00,10127.00,"2.90E+01","cfm","2.94E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016262,"Quad Cities","Unit 1","XE-138","2.31E-04","uCi/cc","","","",7/20/2016 7:13:00,7/27/2016 8:00:00,10127.00,"2.90E+01","cfm","2.94E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016263,"Quad Cities","Unit 2","AR-41","6.39E-07","uCi/cc","","","",7/20/2016 7:23:00,7/27/2016 8:09:00,10126.00,"2.60E+01","cfm","2.63E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016263,"Quad Cities","Unit 2","KR-85M","2.35E-07","uCi/cc","","","",7/20/2016 7:23:00,7/27/2016 8:09:00,10126.00,"2.60E+01","cfm","2.63E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016263,"Quad Cities","Unit 2","KR-87","1.63E-06","uCi/cc","","","",7/20/2016 7:23:00,7/27/2016 8:09:00,10126.00,"2.60E+01","cfm","2.63E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016263,"Quad Cities","Unit 2","KR-88","9.21E-07","uCi/cc","","","",7/20/2016 7:23:00,7/27/2016 8:09:00,10126.00,"2.60E+01","cfm","2.63E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016263,"Quad Cities","Unit 2","XE-133","8.23E-08","uCi/cc","","","",7/20/2016 7:23:00,7/27/2016 8:09:00,10126.00,"2.60E+01","cfm","2.63E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016263,"Quad Cities","Unit 2","XE-135","1.23E-06","uCi/cc","","","",7/20/2016 7:23:00,7/27/2016 8:09:00,10126.00,"2.60E+01","cfm","2.63E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016263,"Quad Cities","Unit 2","XE-135M","9.79E-06","uCi/cc","","","",7/20/2016 7:23:00,7/27/2016 8:09:00,10126.00,"2.60E+01","cfm","2.63E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016263,"Quad Cities","Unit 2","XE-138","4.00E-05","uCi/cc","","","",7/20/2016 7:23:00,7/27/2016 8:09:00,10126.00,"2.60E+01","cfm","2.63E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016264,"Quad Cities","Unit 1","BA-140","2.19E-13","uCi/cc","","","",7/19/2016 9:45:00,7/26/2016 9:45:00,10080.00,"3.48E+05","cfm","3.51E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016264,"Quad Cities","Unit 1","I-131","4.64E-13","uCi/cc","","","",7/19/2016 9:45:00,7/26/2016 9:45:00,10080.00,"3.48E+05","cfm","3.51E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016264,"Quad Cities","Unit 1","I-133","2.30E-12","uCi/cc","","","",7/19/2016 9:45:00,7/26/2016 9:45:00,10080.00,"3.48E+05","cfm","3.51E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016264,"Quad Cities","Unit 1","LA-140","2.19E-13","uCi/cc","","","",7/19/2016 9:45:00,7/26/2016 9:45:00,10080.00,"3.48E+05","cfm","3.51E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016270,"Quad Cities","Unit 1","AR-41","4.90E-07","uCi/cc","","","",7/27/2016 8:00:00,8/3/2016 7:48:00,10068.00,"2.80E+01","cfm","2.82E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016270,"Quad Cities","Unit 1","KR-85M","1.09E-06","uCi/cc","","","",7/27/2016 8:00:00,8/3/2016 7:48:00,10068.00,"2.80E+01","cfm","2.82E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016270,"Quad Cities","Unit 1","KR-87","7.66E-06","uCi/cc","","","",7/27/2016 8:00:00,8/3/2016 7:48:00,10068.00,"2.80E+01","cfm","2.82E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016270,"Quad Cities","Unit 1","KR-88","4.71E-06","uCi/cc","","","",7/27/2016 8:00:00,8/3/2016 7:48:00,10068.00,"2.80E+01","cfm","2.82E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016270,"Quad Cities","Unit 1","XE-133","4.52E-07","uCi/cc","","","",7/27/2016 8:00:00,8/3/2016 7:48:00,10068.00,"2.80E+01","cfm","2.82E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016270,"Quad Cities","Unit 1","XE-135","6.78E-06","uCi/cc","","","",7/27/2016 8:00:00,8/3/2016 7:48:00,10068.00,"2.80E+01","cfm","2.82E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016270,"Quad Cities","Unit 1","XE-135M","5.55E-05","uCi/cc","","","",7/27/2016 8:00:00,8/3/2016 7:48:00,10068.00,"2.80E+01","cfm","2.82E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016270,"Quad Cities","Unit 1","XE-138","2.07E-04","uCi/cc","","","",7/27/2016 8:00:00,8/3/2016 7:48:00,10068.00,"2.80E+01","cfm","2.82E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016271,"Quad Cities","Unit 2","AR-41","5.91E-07","uCi/cc","","","",7/27/2016 8:09:00,8/3/2016 7:57:00,10068.00,"2.40E+01","cfm","2.42E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016271,"Quad Cities","Unit 2","KR-85M","2.39E-07","uCi/cc","","","",7/27/2016 8:09:00,8/3/2016 7:57:00,10068.00,"2.40E+01","cfm","2.42E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016271,"Quad Cities","Unit 2","KR-87","1.73E-06","uCi/cc","","","",7/27/2016 8:09:00,8/3/2016 7:57:00,10068.00,"2.40E+01","cfm","2.42E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016271,"Quad Cities","Unit 2","KR-88","1.02E-06","uCi/cc","","","",7/27/2016 8:09:00,8/3/2016 7:57:00,10068.00,"2.40E+01","cfm","2.42E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016271,"Quad Cities","Unit 2","XE-133","8.38E-08","uCi/cc","","","",7/27/2016 8:09:00,8/3/2016 7:57:00,10068.00,"2.40E+01","cfm","2.42E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016271,"Quad Cities","Unit 2","XE-135","1.28E-06","uCi/cc","","","",7/27/2016 8:09:00,8/3/2016 7:57:00,10068.00,"2.40E+01","cfm","2.42E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016271,"Quad Cities","Unit 2","XE-135M","1.05E-05","uCi/cc","","","",7/27/2016 8:09:00,8/3/2016 7:57:00,10068.00,"2.40E+01","cfm","2.42E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016271,"Quad Cities","Unit 2","XE-138","4.14E-05","uCi/cc","","","",7/27/2016 8:09:00,8/3/2016 7:57:00,10068.00,"2.40E+01","cfm","2.42E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016272,"Quad Cities","Unit 1","I-131","4.84E-13","uCi/cc","","","",7/26/2016 9:45:00,8/2/2016 9:15:00,10050.00,"3.49E+05","cfm","3.51E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016272,"Quad Cities","Unit 1","I-133","1.81E-12","uCi/cc","","","",7/26/2016 9:45:00,8/2/2016 9:15:00,10050.00,"3.49E+05","cfm","3.51E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016278,"Quad Cities","Unit 1","C-14","5.71E-09","uCi/cc","","","",7/1/2016 0:00:00,8/1/2016 0:00:00,44640.00,"3.42E+05","cfm","1.53E+10","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016278,"Quad Cities","Unit 1","H-3","1.62E-08","uCi/cc","","","",7/1/2016 0:00:00,8/1/2016 0:00:00,44640.00,"3.42E+05","cfm","1.53E+10","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016278,"Quad Cities","Unit 1","SR-89","2.61E-13","uCi/cc","","","",7/1/2016 0:00:00,8/1/2016 0:00:00,44640.00,"3.42E+05","cfm","1.53E+10","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016279,"Quad Cities","Unit 1","C-14","3.16E-10","uCi/cc","","","",7/1/2016 0:00:00,8/1/2016 0:00:00,44640.00,"9.60E+04","cfm","4.29E+09","cf","Reactor Vent IP Unit 1","Reactor Vent IP Unit 1","mixed","","C",100
2016279,"Quad Cities","Unit 1","H-3","2.26E-09","uCi/cc","","","",7/1/2016 0:00:00,8/1/2016 0:00:00,44640.00,"9.60E+04","cfm","4.29E+09","cf","Reactor Vent IP Unit 1","Reactor Vent IP Unit 1","mixed","","C",100
2016280,"Quad Cities","Unit 2","C-14","3.14E-10","uCi/cc","","","",7/1/2016 0:00:00,8/1/2016 0:00:00,44640.00,"9.56E+04","cfm","4.27E+09","cf","Reactor Vent IP Unit 2","Reactor Vent IP Unit 2","mixed","","C",100
2016280,"Quad Cities","Unit 2","H-3","2.30E-09","uCi/cc","","","",7/1/2016 0:00:00,8/1/2016 0:00:00,44640.00,"9.56E+04","cfm","4.27E+09","cf","Reactor Vent IP Unit 2","Reactor Vent IP Unit 2","mixed","","C",100
2016281,"Quad Cities","Unit 1","AR-41","4.78E-07","uCi/cc","","","",8/3/2016 7:48:00,8/10/2016 8:00:00,10092.00,"2.80E+01","cfm","2.83E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016281,"Quad Cities","Unit 1","KR-85M","1.29E-06","uCi/cc","","","",8/3/2016 7:48:00,8/10/2016 8:00:00,10092.00,"2.80E+01","cfm","2.83E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016281,"Quad Cities","Unit 1","KR-87","9.25E-06","uCi/cc","","","",8/3/2016 7:48:00,8/10/2016 8:00:00,10092.00,"2.80E+01","cfm","2.83E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016281,"Quad Cities","Unit 1","KR-88","5.64E-06","uCi/cc","","","",8/3/2016 7:48:00,8/10/2016 8:00:00,10092.00,"2.80E+01","cfm","2.83E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016281,"Quad Cities","Unit 1","XE-133","5.41E-07","uCi/cc","","","",8/3/2016 7:48:00,8/10/2016 8:00:00,10092.00,"2.80E+01","cfm","2.83E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016281,"Quad Cities","Unit 1","XE-135","8.06E-06","uCi/cc","","","",8/3/2016 7:48:00,8/10/2016 8:00:00,10092.00,"2.80E+01","cfm","2.83E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016281,"Quad Cities","Unit 1","XE-135M","6.58E-05","uCi/cc","","","",8/3/2016 7:48:00,8/10/2016 8:00:00,10092.00,"2.80E+01","cfm","2.83E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016281,"Quad Cities","Unit 1","XE-138","2.44E-04","uCi/cc","","","",8/3/2016 7:48:00,8/10/2016 8:00:00,10092.00,"2.80E+01","cfm","2.83E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016282,"Quad Cities","Unit 2","AR-41","6.33E-07","uCi/cc","","","",8/3/2016 7:57:00,8/10/2016 8:07:00,10090.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016282,"Quad Cities","Unit 2","KR-85M","2.41E-07","uCi/cc","","","",8/3/2016 7:57:00,8/10/2016 8:07:00,10090.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016282,"Quad Cities","Unit 2","KR-87","1.71E-06","uCi/cc","","","",8/3/2016 7:57:00,8/10/2016 8:07:00,10090.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016282,"Quad Cities","Unit 2","KR-88","9.83E-07","uCi/cc","","","",8/3/2016 7:57:00,8/10/2016 8:07:00,10090.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016282,"Quad Cities","Unit 2","XE-133","1.04E-07","uCi/cc","","","",8/3/2016 7:57:00,8/10/2016 8:07:00,10090.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016282,"Quad Cities","Unit 2","XE-135","1.32E-06","uCi/cc","","","",8/3/2016 7:57:00,8/10/2016 8:07:00,10090.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016282,"Quad Cities","Unit 2","XE-135M","1.06E-05","uCi/cc","","","",8/3/2016 7:57:00,8/10/2016 8:07:00,10090.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016282,"Quad Cities","Unit 2","XE-138","4.00E-05","uCi/cc","","","",8/3/2016 7:57:00,8/10/2016 8:07:00,10090.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016283,"Quad Cities","Unit 1","BA-140","3.10E-13","uCi/cc","","","",8/2/2016 9:20:00,8/9/2016 9:20:00,10080.00,"3.43E+05","cfm","3.46E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016283,"Quad Cities","Unit 1","CO-60","1.56E-13","uCi/cc","","","",8/2/2016 9:20:00,8/9/2016 9:20:00,10080.00,"3.43E+05","cfm","3.46E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016283,"Quad Cities","Unit 1","I-131","6.83E-13","uCi/cc","","","",8/2/2016 9:20:00,8/9/2016 9:20:00,10080.00,"3.43E+05","cfm","3.46E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016283,"Quad Cities","Unit 1","I-133","2.47E-12","uCi/cc","","","",8/2/2016 9:20:00,8/9/2016 9:20:00,10080.00,"3.43E+05","cfm","3.46E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016283,"Quad Cities","Unit 1","LA-140","3.10E-13","uCi/cc","","","",8/2/2016 9:20:00,8/9/2016 9:20:00,10080.00,"3.43E+05","cfm","3.46E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016289,"Quad Cities","Unit 1","AR-41","5.08E-07","uCi/cc","","","",8/10/2016 8:00:00,8/17/2016 7:30:00,10050.00,"2.80E+01","cfm","2.81E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016289,"Quad Cities","Unit 1","KR-85M","1.24E-06","uCi/cc","","","",8/10/2016 8:00:00,8/17/2016 7:30:00,10050.00,"2.80E+01","cfm","2.81E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016289,"Quad Cities","Unit 1","KR-87","8.65E-06","uCi/cc","","","",8/10/2016 8:00:00,8/17/2016 7:30:00,10050.00,"2.80E+01","cfm","2.81E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016289,"Quad Cities","Unit 1","KR-88","5.27E-06","uCi/cc","","","",8/10/2016 8:00:00,8/17/2016 7:30:00,10050.00,"2.80E+01","cfm","2.81E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016289,"Quad Cities","Unit 1","XE-133","5.38E-07","uCi/cc","","","",8/10/2016 8:00:00,8/17/2016 7:30:00,10050.00,"2.80E+01","cfm","2.81E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016289,"Quad Cities","Unit 1","XE-135","7.68E-06","uCi/cc","","","",8/10/2016 8:00:00,8/17/2016 7:30:00,10050.00,"2.80E+01","cfm","2.81E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016289,"Quad Cities","Unit 1","XE-135M","6.06E-05","uCi/cc","","","",8/10/2016 8:00:00,8/17/2016 7:30:00,10050.00,"2.80E+01","cfm","2.81E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016289,"Quad Cities","Unit 1","XE-138","2.17E-04","uCi/cc","","","",8/10/2016 8:00:00,8/17/2016 7:30:00,10050.00,"2.80E+01","cfm","2.81E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016290,"Quad Cities","Unit 2","AR-41","6.20E-07","uCi/cc","","","",8/10/2016 8:07:00,8/17/2016 7:39:00,10052.00,"2.50E+01","cfm","2.51E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016290,"Quad Cities","Unit 2","KR-85M","2.33E-07","uCi/cc","","","",8/10/2016 8:07:00,8/17/2016 7:39:00,10052.00,"2.50E+01","cfm","2.51E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016290,"Quad Cities","Unit 2","KR-87","1.65E-06","uCi/cc","","","",8/10/2016 8:07:00,8/17/2016 7:39:00,10052.00,"2.50E+01","cfm","2.51E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016290,"Quad Cities","Unit 2","KR-88","8.87E-07","uCi/cc","","","",8/10/2016 8:07:00,8/17/2016 7:39:00,10052.00,"2.50E+01","cfm","2.51E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016290,"Quad Cities","Unit 2","XE-133","8.70E-08","uCi/cc","","","",8/10/2016 8:07:00,8/17/2016 7:39:00,10052.00,"2.50E+01","cfm","2.51E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016290,"Quad Cities","Unit 2","XE-135","1.19E-06","uCi/cc","","","",8/10/2016 8:07:00,8/17/2016 7:39:00,10052.00,"2.50E+01","cfm","2.51E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016290,"Quad Cities","Unit 2","XE-135M","8.95E-06","uCi/cc","","","",8/10/2016 8:07:00,8/17/2016 7:39:00,10052.00,"2.50E+01","cfm","2.51E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016290,"Quad Cities","Unit 2","XE-138","3.68E-05","uCi/cc","","","",8/10/2016 8:07:00,8/17/2016 7:39:00,10052.00,"2.50E+01","cfm","2.51E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016291,"Quad Cities","Unit 1","I-131","9.41E-13","uCi/cc","","","",8/9/2016 9:20:00,8/16/2016 9:15:00,10075.00,"3.39E+05","cfm","3.42E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016291,"Quad Cities","Unit 1","I-133","2.72E-12","uCi/cc","","","",8/9/2016 9:20:00,8/16/2016 9:15:00,10075.00,"3.39E+05","cfm","3.42E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016297,"Quad Cities","Unit 1","AR-41","5.39E-07","uCi/cc","","","",8/17/2016 7:30:00,8/24/2016 7:13:00,10063.00,"2.80E+01","cfm","2.82E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016297,"Quad Cities","Unit 1","KR-85M","1.19E-06","uCi/cc","","","",8/17/2016 7:30:00,8/24/2016 7:13:00,10063.00,"2.80E+01","cfm","2.82E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016297,"Quad Cities","Unit 1","KR-87","8.25E-06","uCi/cc","","","",8/17/2016 7:30:00,8/24/2016 7:13:00,10063.00,"2.80E+01","cfm","2.82E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016297,"Quad Cities","Unit 1","KR-88","5.31E-06","uCi/cc","","","",8/17/2016 7:30:00,8/24/2016 7:13:00,10063.00,"2.80E+01","cfm","2.82E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016297,"Quad Cities","Unit 1","XE-133","4.87E-07","uCi/cc","","","",8/17/2016 7:30:00,8/24/2016 7:13:00,10063.00,"2.80E+01","cfm","2.82E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016297,"Quad Cities","Unit 1","XE-135","7.50E-06","uCi/cc","","","",8/17/2016 7:30:00,8/24/2016 7:13:00,10063.00,"2.80E+01","cfm","2.82E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016297,"Quad Cities","Unit 1","XE-135M","6.12E-05","uCi/cc","","","",8/17/2016 7:30:00,8/24/2016 7:13:00,10063.00,"2.80E+01","cfm","2.82E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016297,"Quad Cities","Unit 1","XE-138","2.31E-04","uCi/cc","","","",8/17/2016 7:30:00,8/24/2016 7:13:00,10063.00,"2.80E+01","cfm","2.82E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
